d0,d1,success,time_s,failure_reason,failure_reason_short,nonlinear_iters,log_tail
0.037633,2.872698,False,1.227470166006242,"ConvergenceError: Nonlinear solve failed to converge after 52 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,52,step 0
0.037633,2.968836,False,1.2006125830012024,"ConvergenceError: Nonlinear solve failed to converge after 44 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,44,step 0
0.037633,3.068193,False,1.0295458330001566,"ConvergenceError: Nonlinear solve failed to converge after 24 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,24,step 0
0.037633,3.170874,False,1.1419305829986115,"ConvergenceError: Nonlinear solve failed to converge after 33 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,33,step 0
0.037633,3.276992,False,0.9065287499979604,"ConvergenceError: Nonlinear solve failed to converge after 12 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,12,step 0
0.037633,3.386661,False,0.9528937499999302,"ConvergenceError: Nonlinear solve failed to converge after 16 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,16,step 0
0.037633,3.5,False,0.9942007080026087,"ConvergenceError: Nonlinear solve failed to converge after 24 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,24,step 0
0.038269,0.2,True,0.8848211669974262,,Unknown,,step 0
0.038269,0.236674,True,0.8927382920010132,,Unknown,,step 0
0.038269,0.280072,True,0.9493175839961623,,Unknown,,step 0
0.038269,0.331428,True,0.9101627499985625,,Unknown,,step 0
0.038269,0.392202,True,0.9083997920024558,,Unknown,,step 0
0.038269,0.464119,True,0.9372212090020184,,Unknown,,step 0
0.038269,0.549224,True,0.9980539580064942,,Unknown,,step 0
0.038269,0.649934,True,1.0535520420016837,,Unknown,,step 0
0.038269,0.769111,True,1.08909070899972,,Unknown,,step 0
0.038269,0.910142,True,1.0988115829968592,,Unknown,,step 0
0.038269,1.077033,True,1.0881900000022142,,Unknown,,step 0
0.038269,1.274526,True,1.1082131660004961,,Unknown,,step 0
0.038269,1.508234,False,1.0040534590007155,"ConvergenceError: Nonlinear solve failed to converge after 28 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,28,step 0
0.038269,1.784796,False,1.004330250005296,"ConvergenceError: Nonlinear solve failed to converge after 29 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,29,step 0
0.038269,2.11207,False,0.9400095000019064,"ConvergenceError: Nonlinear solve failed to converge after 16 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,16,step 0
0.038269,2.499357,False,0.9074218340028892,"ConvergenceError: Nonlinear solve failed to converge after 13 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,13,step 0
0.038269,2.957659,False,1.014302042000054,"ConvergenceError: Nonlinear solve failed to converge after 31 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,31,step 0
0.038269,3.5,False,1.3761741249982151,"ConvergenceError: Nonlinear solve failed to converge after 72 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,72,step 0
0.044413,2.0,False,0.896319792002032,"ConvergenceError: Nonlinear solve failed to converge after 13 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,13,step 0
0.044413,2.066933,False,0.9754975830001058,"ConvergenceError: Nonlinear solve failed to converge after 18 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,18,step 0
0.044413,2.136106,False,0.9838769589987351,"ConvergenceError: Nonlinear solve failed to converge after 12 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,12,step 0
0.044413,2.207593,False,1.3686484999998356,"ConvergenceError: Nonlinear solve failed to converge after 54 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,54,step 0
0.044413,2.281473,False,1.3247640000045067,"ConvergenceError: Nonlinear solve failed to converge after 67 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,67,step 0
0.044413,2.357826,False,1.5443882910039974,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.044413,2.436734,False,1.0984964589952142,"ConvergenceError: Nonlinear solve failed to converge after 27 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,27,step 0
0.044413,2.518283,False,1.1606977499977802,"ConvergenceError: Nonlinear solve failed to converge after 40 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,40,step 0
0.044413,2.602561,False,0.9756282500020461,"ConvergenceError: Nonlinear solve failed to converge after 23 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,23,step 0
0.044413,2.689659,False,1.076419500001066,"ConvergenceError: Nonlinear solve failed to converge after 34 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,34,step 0
0.044413,2.779672,False,1.028131790997577,"ConvergenceError: Nonlinear solve failed to converge after 24 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,24,step 0
0.044413,2.872698,False,1.0615495419988292,"ConvergenceError: Nonlinear solve failed to converge after 25 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,25,step 0
0.044413,2.968836,False,1.020217083998432,"ConvergenceError: Nonlinear solve failed to converge after 21 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,21,step 0
0.044413,3.068193,False,1.0945823340007337,"ConvergenceError: Nonlinear solve failed to converge after 33 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,33,step 0
0.044413,3.170874,False,1.4938528330021654,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.044413,3.276992,False,1.067780124998535,"ConvergenceError: Nonlinear solve failed to converge after 31 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,31,step 0
0.044413,3.386661,False,1.1781798329975572,"ConvergenceError: Nonlinear solve failed to converge after 45 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,45,step 0
0.044413,3.5,False,1.255076209003164,"ConvergenceError: Nonlinear solve failed to converge after 55 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,55,step 0
0.044682,1.0,True,1.2451242079987423,,Unknown,,step 0
0.044682,1.061471,True,1.0656251249965862,,Unknown,,step 0
0.044682,1.12672,True,1.150209833002009,,Unknown,,step 0
0.044682,1.19598,True,1.1143856670023524,,Unknown,,step 0
0.044682,1.269498,False,0.9670610419998411,"ConvergenceError: Nonlinear solve failed to converge after 19 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,19,step 0
0.044682,1.347535,False,1.0594640419949428,"ConvergenceError: Nonlinear solve failed to converge after 32 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,32,step 0
0.044682,1.430369,False,1.0212920420017326,"ConvergenceError: Nonlinear solve failed to converge after 22 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,22,step 0
0.044682,1.518294,False,1.069559167000989,"ConvergenceError: Nonlinear solve failed to converge after 29 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,29,step 0
0.044682,1.611625,False,1.0485427919993526,"ConvergenceError: Nonlinear solve failed to converge after 28 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,28,step 0
0.044682,1.710693,False,1.0934367080044467,"ConvergenceError: Nonlinear solve failed to converge after 23 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,23,step 0
0.044682,1.81585,False,0.9265284170032828,"ConvergenceError: Nonlinear solve failed to converge after 12 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,12,step 0
0.044682,1.927472,False,0.9210132500011241,"ConvergenceError: Nonlinear solve failed to converge after 11 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,11,step 0
0.044682,2.045955,False,1.4476183750011842,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.044682,2.171721,False,0.9701549579986022,"ConvergenceError: Nonlinear solve failed to converge after 20 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,20,step 0
0.044682,2.305218,False,1.443036333002965,"ConvergenceError: Nonlinear solve failed to converge after 59 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,59,step 0
0.044682,2.446921,False,1.3930202909978107,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.044682,2.597335,False,1.0662192910021986,"ConvergenceError: Nonlinear solve failed to converge after 30 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,30,step 0
0.044682,2.756995,False,1.0244971249994705,"ConvergenceError: Nonlinear solve failed to converge after 29 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,29,step 0
0.044682,2.92647,False,1.239979082994978,"ConvergenceError: Nonlinear solve failed to converge after 43 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,43,step 0
0.044682,3.106362,False,1.3109557920033694,"ConvergenceError: Nonlinear solve failed to converge after 58 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,58,step 0
0.044682,3.297312,False,1.048357625004428,"ConvergenceError: Nonlinear solve failed to converge after 35 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,35,step 0
0.044682,3.5,False,0.9789160420041298,"ConvergenceError: Nonlinear solve failed to converge after 24 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,24,step 0
0.045385,0.3,True,0.9021775419969345,,Unknown,,step 0
0.045385,0.376923,True,0.9430442500015488,,Unknown,,step 0
0.045385,0.453846,True,0.9540918749989942,,Unknown,,step 0
0.045385,0.530769,True,0.9939910839966615,,Unknown,,step 0
0.045385,0.607692,True,1.0126756669997121,,Unknown,,step 0
0.045385,0.684615,True,1.0119902079968597,,Unknown,,step 0
0.045385,0.761538,True,1.0554158330050996,,Unknown,,step 0
0.045385,0.838462,True,1.1085053329952643,,Unknown,,step 0
0.045385,0.915385,True,1.1106372499998542,,Unknown,,step 0
0.045385,0.992308,True,1.0899087090001558,,Unknown,,step 0
0.045385,1.069231,True,1.0996386250044452,,Unknown,,step 0
0.045385,1.146154,True,1.1031340410045232,,Unknown,,step 0
0.045385,1.223077,True,1.181878333001805,,Unknown,,step 0
0.045385,1.3,False,1.1796128749992931,"ConvergenceError: Nonlinear solve failed to converge after 46 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,46,step 0
0.052415,2.0,False,1.4080757499978063,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.052415,2.066933,False,1.4773771670006681,"ConvergenceError: Nonlinear solve failed to converge after 74 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,74,step 0
0.052415,2.136106,False,0.9843639169994276,"ConvergenceError: Nonlinear solve failed to converge after 27 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,27,step 0
0.052415,2.207593,False,1.1765452079998795,"ConvergenceError: Nonlinear solve failed to converge after 44 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,44,step 0
0.052415,2.281473,False,1.151184916998318,"ConvergenceError: Nonlinear solve failed to converge after 44 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,44,step 0
0.052415,2.357826,False,1.0097227500009467,"ConvergenceError: Nonlinear solve failed to converge after 31 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,31,step 0
0.052415,2.436734,False,1.3469063329976052,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.052415,2.518283,False,1.0425733329975628,"ConvergenceError: Nonlinear solve failed to converge after 38 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,38,step 0
0.052415,2.602561,False,1.4081333340000128,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.052415,2.689659,False,1.472897457999352,"ConvergenceError: Nonlinear solve failed to converge after 76 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,76,step 0
0.052415,2.779672,False,1.067614332998346,"ConvergenceError: Nonlinear solve failed to converge after 34 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,34,step 0
0.052415,2.872698,False,1.141956334002316,"ConvergenceError: Nonlinear solve failed to converge after 34 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,34,step 0
0.052415,2.968836,False,1.3673946249982691,"ConvergenceError: Nonlinear solve failed to converge after 69 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,69,step 0
0.052415,3.068193,False,1.0013856250006938,"ConvergenceError: Nonlinear solve failed to converge after 32 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,32,step 0
0.052415,3.170874,False,1.1247648749995278,"ConvergenceError: Nonlinear solve failed to converge after 48 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,48,step 0
0.052415,3.276992,False,0.9776956249988871,"ConvergenceError: Nonlinear solve failed to converge after 29 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,29,step 0
0.052415,3.386661,False,1.0569801250021555,"ConvergenceError: Nonlinear solve failed to converge after 35 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,35,step 0
0.052415,3.5,False,1.1231597090009018,"ConvergenceError: Nonlinear solve failed to converge after 42 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,42,step 0
0.053526,0.2,True,0.9105028329940978,,Unknown,,step 0
0.053526,0.236674,True,0.9127309170071385,,Unknown,,step 0
0.053526,0.280072,True,0.91103162500076,,Unknown,,step 0
0.053526,0.331428,True,0.9444510840039584,,Unknown,,step 0
0.053526,0.392202,True,0.9507247920046211,,Unknown,,step 0
0.053526,0.464119,True,0.9630131250014529,,Unknown,,step 0
0.053526,0.549224,True,0.9947605420020409,,Unknown,,step 0
0.053526,0.649934,True,0.9929157500009751,,Unknown,,step 0
0.053526,0.769111,True,1.0039444579961128,,Unknown,,step 0
0.053526,0.910142,True,1.037932750004984,,Unknown,,step 0
0.053526,1.077033,True,1.0436000409972621,,Unknown,,step 0
0.053526,1.274526,False,1.0182604999936302,"ConvergenceError: Nonlinear solve failed to converge after 34 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,34,step 0
0.053526,1.508234,False,0.9354669999956968,"ConvergenceError: Nonlinear solve failed to converge after 18 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,18,step 0
0.053526,1.784796,False,1.0504785410012119,"ConvergenceError: Nonlinear solve failed to converge after 37 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,37,step 0
0.053526,2.11207,False,0.9065821249969304,"ConvergenceError: Nonlinear solve failed to converge after 16 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,16,step 0
0.053526,2.499357,False,0.9849324169990723,"ConvergenceError: Nonlinear solve failed to converge after 27 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,27,step 0
0.053526,2.957659,False,1.3605577090056613,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.053526,3.5,False,1.197225250005431,"ConvergenceError: Nonlinear solve failed to converge after 54 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,54,step 0
0.053877,1.0,True,1.0552797920026933,,Unknown,,step 0
0.053877,1.061471,True,1.042020875000162,,Unknown,,step 0
0.053877,1.12672,True,1.1007099580019712,,Unknown,,step 0
0.053877,1.19598,False,1.034677167001064,"ConvergenceError: Nonlinear solve failed to converge after 33 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,33,step 0
0.053877,1.269498,True,1.1136548750000657,,Unknown,,step 0
0.053877,1.347535,False,1.3492815410063486,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.053877,1.430369,False,1.3539753749937518,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.053877,1.518294,True,1.1646564589973423,,Unknown,,step 0
0.053877,1.611625,True,1.1495954999991227,,Unknown,,step 0
0.053877,1.710693,False,1.0319742079955176,"ConvergenceError: Nonlinear solve failed to converge after 30 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,30,step 0
0.053877,1.81585,False,1.090268540996476,"ConvergenceError: Nonlinear solve failed to converge after 38 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,38,step 0
0.053877,1.927472,False,0.937963000003947,"ConvergenceError: Nonlinear solve failed to converge after 21 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,21,step 0
0.053877,2.045955,False,1.0185039999996661,"ConvergenceError: Nonlinear solve failed to converge after 34 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,34,step 0
0.053877,2.171721,False,0.9322007919981843,"ConvergenceError: Nonlinear solve failed to converge after 16 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,16,step 0
0.053877,2.305218,False,1.0804404580048868,"ConvergenceError: Nonlinear solve failed to converge after 35 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,35,step 0
0.053877,2.446921,False,1.097954374999972,"ConvergenceError: Nonlinear solve failed to converge after 36 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,36,step 0
0.053877,2.597335,False,1.036944624996977,"ConvergenceError: Nonlinear solve failed to converge after 34 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,34,step 0
0.053877,2.756995,False,1.4207536249959958,"ConvergenceError: Nonlinear solve failed to converge after 79 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,79,step 0
0.053877,2.92647,False,1.181125165996491,"ConvergenceError: Nonlinear solve failed to converge after 49 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,49,step 0
0.053877,3.106362,False,1.1174042080019717,"ConvergenceError: Nonlinear solve failed to converge after 40 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,40,step 0
0.053877,3.297312,False,1.1685922920005396,"ConvergenceError: Nonlinear solve failed to converge after 46 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,46,step 0
0.053877,3.5,False,1.535111583005346,"ConvergenceError: Nonlinear solve failed to converge after 71 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,71,step 0
0.061859,2.0,False,1.4004748750012368,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.061859,2.066933,False,1.200896249996731,"ConvergenceError: Nonlinear solve failed to converge after 46 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,46,step 0
0.061859,2.136106,False,1.1675669160031248,"ConvergenceError: Nonlinear solve failed to converge after 44 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,44,step 0
0.061859,2.207593,False,1.0484246659980272,"ConvergenceError: Nonlinear solve failed to converge after 39 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,39,step 0
0.061859,2.281473,False,1.0697626659966772,"ConvergenceError: Nonlinear solve failed to converge after 40 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,40,step 0
0.061859,2.357826,False,1.0875967500032857,"ConvergenceError: Nonlinear solve failed to converge after 42 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,42,step 0
0.061859,2.436734,False,1.3141880000039237,"ConvergenceError: Nonlinear solve failed to converge after 69 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,69,step 0
0.061859,2.518283,True,1.3075062080024509,,Unknown,,step 0
0.061859,2.602561,False,1.3381120420017396,"ConvergenceError: Nonlinear solve failed to converge after 77 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,77,step 0
0.061859,2.689659,False,1.2982829999964451,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.061859,2.779672,False,1.2796131670038449,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.061859,2.872698,False,1.0202252919989405,"ConvergenceError: Nonlinear solve failed to converge after 36 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,36,step 0
0.061859,2.968836,False,1.2655399170034798,"ConvergenceError: Nonlinear solve failed to converge after 68 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,68,step 0
0.061859,3.068193,False,1.38112474999798,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.061859,3.170874,False,1.2984614170054556,"ConvergenceError: Nonlinear solve failed to converge after 70 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,70,step 0
0.061859,3.276992,False,1.104463666000811,"ConvergenceError: Nonlinear solve failed to converge after 50 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,50,step 0
0.061859,3.386661,False,1.3099877080021542,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.061859,3.5,False,1.2033782090002205,"ConvergenceError: Nonlinear solve failed to converge after 62 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,62,step 0
0.064963,1.0,True,1.0267061670019757,,Unknown,,step 0
0.064963,1.061471,True,1.0571177500023623,,Unknown,,step 0
0.064963,1.12672,True,1.152150250003615,,Unknown,,step 0
0.064963,1.19598,True,1.1150864169976558,,Unknown,,step 0
0.064963,1.269498,False,0.9297927919978974,"ConvergenceError: Nonlinear solve failed to converge after 17 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,17,step 0
0.064963,1.347535,False,1.3040997500065714,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.064963,1.430369,False,1.2368596669984981,"ConvergenceError: Nonlinear solve failed to converge after 46 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,46,step 0
0.064963,1.518294,False,0.9379992079993826,"ConvergenceError: Nonlinear solve failed to converge after 16 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,16,step 0
0.064963,1.611625,False,1.363696833999711,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.064963,1.710693,False,0.9842793749994598,"ConvergenceError: Nonlinear solve failed to converge after 17 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,17,step 0
0.064963,1.81585,False,1.3352433330001077,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
0.064963,1.927472,False,0.9843419159951736,"ConvergenceError: Nonlinear solve failed to converge after 26 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,26,step 0
0.064963,2.045955,False,1.2182410410023294,"ConvergenceError: Nonlinear solve failed to converge after 62 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,62,step 0
0.064963,2.171721,False,0.9935408339952119,"ConvergenceError: Nonlinear solve failed to converge after 27 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,27,step 0
0.064963,2.305218,False,1.1197743750017253,"ConvergenceError: Nonlinear solve failed to converge after 44 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,44,step 0
0.064963,2.446921,False,1.1005424589966424,"ConvergenceError: Nonlinear solve failed to converge after 43 nonlinear iterations.
Reason:
   DIVERGED_LINE_SEARCH",DIVERGED_LINE_SEARCH,43,step 0
0.064963,2.597335,False,1.3971942920034053,"ConvergenceError: Nonlinear solve failed to converge after 80 nonlinear iterations.
Reason:
   DIVERGED_MAX_IT",DIVERGED_MAX_IT,80,step 0
